timestamp,symbol,score,delta,price,signal
2025-06-02 01:09:58,BTC,-0.4294,0.2679,105801.1,HOLD
2025-06-02 01:09:58,ETH,0.1645,0.1977,2544.02,HOLD
2025-06-02 01:09:58,ADA,-5.8999,0.7507,0.687598,HOLD
2025-06-02 01:09:58,BNB,0.5962,0.4785,662.19,HOLD
2025-06-02 01:09:58,XRP,-4.2853,0.5449,2.18522,HOLD
2025-06-02 01:09:58,SOL,-4.7915,0.7781,157.85,HOLD
2025-06-02 01:09:58,DOT,-7.0642,0.3218,4.0718,HOLD
2025-06-02 01:09:58,LTC,-4.9471,0.279,88.59,HOLD
2025-06-02 01:40:01,ETH,0.0062,-0.1583,2540.0,HOLD
2025-06-02 01:40:01,ADA,-6.189,-0.2891,0.685486,HOLD
2025-06-02 01:40:01,BNB,0.42,-0.1762,661.03,HOLD
2025-06-02 01:40:01,SOL,-4.9725,-0.181,157.55,HOLD
2025-06-02 02:10:04,BTC,-0.5528,-0.1223,105670.0,HOLD
2025-06-02 02:10:04,XRP,-4.6239,-0.279,2.17749,HOLD
2025-06-02 02:10:04,SOL,-5.1052,-0.1327,157.33,HOLD
2025-06-02 02:10:04,LTC,-5.1832,-0.2039,88.37,HOLD
2025-06-02 03:10:07,BTC,-0.6955,-0.1427,105518.4,HOLD
2025-06-02 03:10:07,ADA,-5.6663,0.5832,0.689305,HOLD
2025-06-02 03:10:07,BNB,0.7816,0.3327,663.41,HOLD
2025-06-02 03:10:07,XRP,-4.4132,0.2107,2.1823,HOLD
2025-06-02 03:10:07,SOL,-4.2728,0.8324,158.71,HOLD
2025-06-02 03:10:07,DOT,-7.0824,0.1279,4.071,HOLD
2025-06-02 03:10:07,LTC,-4.9256,0.2576,88.61,HOLD
2025-06-02 04:10:10,BTC,-0.9168,-0.2213,105283.2,HOLD
2025-06-02 04:10:10,ETH,-0.7317,-0.7312,2521.26,SELL
2025-06-02 04:10:10,ADA,-6.5218,-0.8555,0.683054,SELL
2025-06-02 04:10:10,BNB,0.5932,-0.1884,662.17,HOLD
2025-06-02 04:10:10,XRP,-5.04,-0.6268,2.16799,SELL
2025-06-02 04:10:10,SOL,-4.9906,-0.7178,157.52,SELL
2025-06-02 04:10:10,DOT,-7.4431,-0.3607,4.0552,HOLD
2025-06-02 04:10:10,LTC,-5.7625,-0.8369,87.83,SELL
2025-06-02 05:10:12,BTC,-1.2303,-0.3135,104950.1,HOLD
2025-06-02 05:10:12,ETH,-1.4683,-0.7366,2502.55,SELL
2025-06-02 05:10:12,ADA,-7.3937,-0.8719,0.676683,SELL
2025-06-02 05:10:12,BNB,0.1025,-0.4907,658.94,HOLD
2025-06-02 05:10:12,XRP,-5.4916,-0.4516,2.15768,HOLD
2025-06-02 05:10:12,SOL,-5.7868,-0.7962,156.2,SELL
2025-06-02 05:10:12,DOT,-8.1803,-0.7372,4.0229,SELL
2025-06-02 05:10:12,LTC,-6.3527,-0.5902,87.28,SELL
2025-06-02 06:10:16,ETH,-1.8026,-0.3343,2494.06,HOLD
2025-06-02 06:10:16,BNB,-0.3168,-0.4193,656.18,HOLD
2025-06-02 06:10:16,XRP,-5.3869,0.1047,2.16007,HOLD
2025-06-02 06:10:16,SOL,-6.2271,-0.4403,155.47,HOLD
2025-06-02 06:10:16,DOT,-8.2876,-0.1073,4.0182,HOLD
2025-06-02 07:10:19,ADA,-6.7835,0.6704,0.681142,HOLD
2025-06-02 07:10:19,BNB,-0.0479,0.2689,657.95,HOLD
2025-06-02 07:10:19,XRP,-4.7019,0.685,2.17571,HOLD
2025-06-02 07:10:19,SOL,-5.8048,0.4223,156.17,HOLD
2025-06-02 07:10:19,DOT,-7.9087,0.3789,4.0348,HOLD
2025-06-02 07:10:19,LTC,-5.9449,0.3863,87.66,HOLD
2025-06-02 08:10:22,ADA,-7.0936,-0.3101,0.678876,HOLD
2025-06-02 08:10:22,BNB,-0.2256,-0.1777,656.78,HOLD
2025-06-02 08:10:22,XRP,-5.0948,-0.3929,2.16674,HOLD
2025-06-02 08:10:22,SOL,-6.3417,-0.5369,155.28,SELL
2025-06-02 08:10:22,DOT,-8.0913,-0.1826,4.0268,HOLD
2025-06-02 08:10:22,LTC,-5.8377,0.1072,87.76,HOLD
2025-06-02 08:25:25,BNB,-0.0768,0.1488,657.76,HOLD
2025-06-02 08:25:25,XRP,-5.2949,-0.2001,2.16217,HOLD
2025-06-02 08:40:28,ADA,-6.8709,0.1922,0.680503,HOLD
2025-06-02 08:40:28,XRP,-5.1246,0.1703,2.16606,HOLD
2025-06-02 08:40:28,SOL,-6.1486,0.1629,155.6,HOLD
2025-06-02 08:40:28,DOT,-8.283,-0.1324,4.0184,HOLD
2025-06-02 08:40:28,LTC,-5.5909,0.1824,87.99,HOLD
2025-06-02 08:55:31,BTC,-0.9745,0.2354,105221.9,HOLD
2025-06-02 08:55:31,ETH,-1.7077,0.1788,2496.47,HOLD
2025-06-02 08:55:31,BNB,-0.0266,0.1018,658.09,HOLD
2025-06-02 08:55:31,XRP,-4.984,0.1406,2.16927,HOLD
2025-06-02 08:55:31,SOL,-5.8893,0.2593,156.03,HOLD
2025-06-02 08:55:31,DOT,-7.9498,0.3332,4.033,HOLD
2025-06-02 08:55:31,LTC,-5.2368,0.3541,88.32,HOLD
2025-06-02 09:10:34,BTC,-0.85,0.1245,105354.2,HOLD
2025-06-02 09:10:34,ETH,-1.39,0.3177,2504.54,HOLD
2025-06-02 09:10:34,SOL,-5.7264,0.1629,156.3,HOLD
2025-06-02 09:10:34,DOT,-7.8288,0.121,4.0383,HOLD
2025-06-02 09:10:34,LTC,-4.475,0.7618,89.03,HOLD
2025-06-02 09:25:37,ETH,-1.1927,0.1973,2509.55,HOLD
2025-06-02 09:25:37,ADA,-6.5229,0.2782,0.683046,HOLD
2025-06-02 09:25:37,XRP,-4.5845,0.3303,2.17839,HOLD
2025-06-02 09:25:37,SOL,-5.5877,0.1387,156.53,HOLD
2025-06-02 09:25:37,DOT,-7.717,0.1118,4.0432,HOLD
2025-06-02 09:25:37,LTC,-4.2068,0.2682,89.28,HOLD
2025-06-02 09:40:40,ETH,-1.3478,-0.1551,2505.61,HOLD
2025-06-02 09:40:40,ADA,-6.7613,-0.2384,0.681304,HOLD
2025-06-02 09:40:40,BNB,-0.0768,-0.2203,657.76,HOLD
2025-06-02 09:40:40,XRP,-4.9809,-0.3964,2.16934,HOLD
2025-06-02 09:40:40,SOL,-5.9737,-0.386,155.89,HOLD
2025-06-02 09:40:40,DOT,-8.3127,-0.5957,4.0171,SELL
2025-06-02 09:40:40,LTC,-4.357,-0.1502,89.14,HOLD
2025-06-02 09:55:43,ETH,-1.2333,0.1145,2508.52,HOLD
2025-06-02 09:55:43,ADA,-7.1261,-0.3648,0.678638,HOLD
2025-06-02 09:55:43,XRP,-5.0952,-0.1143,2.16673,HOLD
2025-06-02 09:55:43,SOL,-6.1547,-0.181,155.59,HOLD
2025-06-02 09:55:43,LTC,-4.2175,0.1395,89.27,HOLD
2025-06-02 10:10:46,BTC,-0.6687,0.1562,105546.9,HOLD
2025-06-02 10:10:46,ADA,-7.0236,0.1025,0.679387,HOLD
2025-06-02 10:10:46,XRP,-4.7702,0.325,2.17415,HOLD
2025-06-02 10:10:46,SOL,-6.016,0.1387,155.82,HOLD
2025-06-02 10:10:46,LTC,-4.0995,0.118,89.38,HOLD
2025-06-02 10:25:50,ADA,-7.2674,-0.2438,0.677606,HOLD
2025-06-02 10:25:50,BNB,-0.2393,-0.2476,656.69,HOLD
2025-06-02 10:25:50,XRP,-4.616,0.1542,2.17767,HOLD
2025-06-02 10:25:50,SOL,-5.8712,0.1448,156.06,HOLD
2025-06-02 10:40:52,ETH,-1.2955,-0.1122,2506.94,HOLD
2025-06-02 10:40:52,ADA,-7.5471,-0.2797,0.675562,HOLD
2025-06-02 10:40:52,XRP,-4.8403,-0.2243,2.17255,HOLD
2025-06-02 10:40:52,SOL,-6.1306,-0.2594,155.63,HOLD
2025-06-02 10:40:52,DOT,-8.6642,-0.3652,4.0017,HOLD
2025-06-02 10:40:52,LTC,-4.3784,-0.3755,89.12,HOLD
2025-06-02 10:55:56,BTC,-0.8734,-0.2639,105329.4,HOLD
2025-06-02 10:55:56,ETH,-1.7557,-0.4602,2495.25,HOLD
2025-06-02 10:55:56,ADA,-8.1376,-0.5905,0.671247,SELL
2025-06-02 10:55:56,BNB,-0.3502,-0.1534,655.96,HOLD
2025-06-02 10:55:56,XRP,-5.1999,-0.3596,2.16434,HOLD
2025-06-02 10:55:56,SOL,-6.7096,-0.579,154.67,SELL
2025-06-02 10:55:56,DOT,-9.2165,-0.5523,3.9775,SELL
2025-06-02 10:55:56,LTC,-4.9793,-0.6009,88.56,SELL
2025-06-02 11:10:59,BTC,-1.173,-0.2996,105011.0,HOLD
2025-06-02 11:10:59,ETH,-1.9656,-0.2099,2489.92,HOLD
2025-06-02 11:10:59,ADA,-8.6631,-0.5255,0.667407,SELL
2025-06-02 11:10:59,BNB,-0.6616,-0.3114,653.91,HOLD
2025-06-02 11:10:59,XRP,-5.7102,-0.5103,2.15269,SELL
2025-06-02 11:10:59,SOL,-7.1137,-0.4041,154.0,HOLD
2025-06-02 11:10:59,DOT,-9.4836,-0.2671,3.9658,HOLD
2025-06-02 11:10:59,LTC,-5.108,-0.1287,88.44,HOLD
2025-06-02 11:26:02,BTC,-1.3338,-0.1608,104840.2,HOLD
2025-06-02 11:26:02,ADA,-8.3979,0.2652,0.669345,HOLD
2025-06-02 11:26:02,BNB,-0.8029,-0.1413,652.98,HOLD
2025-06-02 11:26:02,XRP,-5.5669,0.1433,2.15596,HOLD
2025-06-02 11:26:02,LTC,-4.754,0.354,88.77,HOLD
2025-06-02 11:41:06,ETH,-2.1601,-0.1012,2484.98,HOLD
2025-06-02 11:41:06,BNB,-0.6707,0.1322,653.85,HOLD
2025-06-02 11:41:06,XRP,-5.4658,0.1011,2.15827,HOLD
2025-06-02 11:56:09,BTC,-1.5598,-0.1553,104600.0,HOLD
2025-06-02 11:56:09,SOL,-7.2946,-0.2111,153.7,HOLD
2025-06-02 11:56:09,LTC,-5.2475,-0.4828,88.31,HOLD
2025-06-02 12:11:13,ETH,-1.9857,0.2531,2489.41,HOLD
2025-06-02 12:11:13,BNB,-0.8758,-0.2051,652.5,HOLD
2025-06-02 12:11:13,DOT,-9.2234,0.2647,3.9772,HOLD
2025-06-02 12:11:13,LTC,-5.0544,0.1931,88.49,HOLD
2025-06-02 12:26:16,BTC,-1.7288,-0.1901,104420.4,HOLD
2025-06-02 12:26:16,ETH,-2.1424,-0.1567,2485.43,HOLD
2025-06-02 12:26:16,ADA,-8.7548,-0.3504,0.666737,HOLD
2025-06-02 12:26:16,XRP,-5.8276,-0.3228,2.15001,HOLD
2025-06-02 12:26:16,SOL,-7.3851,-0.1628,153.55,HOLD
2025-06-02 12:26:16,DOT,-9.3877,-0.1643,3.97,HOLD
2025-06-02 12:26:16,LTC,-5.4836,-0.4292,88.09,HOLD
2025-06-02 12:41:19,SOL,-7.1197,0.2654,153.99,HOLD
2025-06-02 12:41:19,DOT,-9.495,-0.1073,3.9653,HOLD
2025-06-02 12:56:17,ADA,-8.589,0.1383,0.667949,HOLD
2025-06-02 12:56:17,SOL,-6.975,0.1447,154.23,HOLD
2025-06-02 12:56:17,DOT,-9.3923,0.1027,3.9698,HOLD
2025-06-02 12:56:17,LTC,-5.2046,0.3755,88.35,HOLD
2025-06-02 13:11:21,ADA,-8.7082,-0.1192,0.667078,HOLD
2025-06-02 13:11:21,BNB,-1.0141,-0.1914,651.59,HOLD
2025-06-02 13:11:21,XRP,-6.0488,-0.2208,2.14496,HOLD
2025-06-02 13:11:21,LTC,-5.3763,-0.1717,88.19,HOLD
2025-06-02 13:26:24,BTC,-1.8239,-0.118,104319.4,HOLD
2025-06-02 13:26:24,XRP,-6.1885,-0.1397,2.14177,HOLD
2025-06-02 13:41:27,ETH,-2.2381,-0.1461,2483.0,HOLD
2025-06-02 13:41:27,SOL,-7.1197,-0.1628,153.99,HOLD
2025-06-02 13:41:27,DOT,-9.4379,-0.1369,3.9678,HOLD
2025-06-02 13:41:27,LTC,-5.6553,-0.1932,87.93,HOLD
2025-06-02 13:56:30,BTC,-2.0403,-0.1876,104089.4,HOLD
2025-06-02 13:56:30,BNB,-1.0794,-0.155,651.16,HOLD
2025-06-02 13:56:30,XRP,-6.0768,0.1454,2.14432,HOLD
2025-06-02 13:56:30,SOL,-7.3912,-0.2715,153.54,HOLD
2025-06-02 13:56:30,DOT,-9.2736,0.1643,3.975,HOLD
2025-06-02 14:11:33,ADA,-8.8812,-0.2576,0.665814,HOLD
2025-06-02 14:11:33,SOL,-7.2162,0.175,153.83,HOLD
2025-06-02 14:26:37,ETH,-2.331,-0.1237,2480.64,HOLD
2025-06-02 14:26:37,SOL,-7.4635,-0.2473,153.42,HOLD
2025-06-02 14:41:41,BTC,-1.9189,0.2865,104218.4,HOLD
2025-06-02 14:41:41,ETH,-1.7109,0.6201,2496.39,HOLD
2025-06-02 14:41:41,ADA,-7.9568,0.8357,0.672568,HOLD
2025-06-02 14:41:41,XRP,-5.7654,0.4472,2.15143,HOLD
2025-06-02 14:41:41,SOL,-6.8845,0.579,154.38,HOLD
2025-06-02 14:41:41,DOT,-8.4154,0.8194,4.0126,HOLD
2025-06-02 14:41:41,LTC,-5.151,0.5472,88.4,HOLD
2025-06-02 14:56:45,ETH,-1.8782,-0.1673,2492.14,HOLD
2025-06-02 14:56:45,BNB,-0.7756,0.3615,653.16,HOLD
2025-06-02 14:56:45,SOL,-7.168,-0.2835,153.91,HOLD
2025-06-02 14:56:45,DOT,-8.598,-0.1826,4.0046,HOLD
2025-06-02 15:11:48,ADA,-8.4435,-0.4207,0.669012,HOLD
2025-06-02 15:11:48,XRP,-6.0632,-0.2567,2.14463,HOLD
2025-06-02 15:11:48,SOL,-7.2766,-0.1086,153.73,HOLD
2025-06-02 15:11:48,DOT,-8.3172,0.2808,4.0169,HOLD
2025-06-02 15:26:51,BTC,-2.1246,-0.1106,103999.9,HOLD
2025-06-02 15:26:51,ETH,-1.6372,0.2788,2498.26,HOLD
2025-06-02 15:26:51,ADA,-8.2696,0.1739,0.670283,HOLD
2025-06-02 15:26:51,DOT,-8.4816,-0.1644,4.0097,HOLD
2025-06-02 15:26:51,LTC,-5.4299,-0.3326,88.14,HOLD
2025-06-02 15:41:55,BTC,-1.8155,0.3091,104328.3,HOLD
2025-06-02 15:41:55,ETH,-1.1207,0.5165,2511.38,HOLD
2025-06-02 15:41:55,ADA,-7.7596,0.51,0.674009,HOLD
2025-06-02 15:41:55,BNB,-0.5477,0.1884,654.66,HOLD
2025-06-02 15:41:55,XRP,-5.7207,0.3276,2.15245,HOLD
2025-06-02 15:41:55,DOT,-7.895,0.5866,4.0354,HOLD
2025-06-02 15:41:55,LTC,-5.1832,0.2467,88.37,HOLD
2025-06-02 15:56:59,BTC,-2.2703,-0.4548,103845.0,HOLD
2025-06-02 15:56:59,ETH,-1.4171,-0.2964,2503.85,HOLD
2025-06-02 15:56:59,ADA,-8.3343,-0.5747,0.66981,SELL
2025-06-02 15:56:59,BNB,-0.7315,-0.1838,653.45,HOLD
2025-06-02 15:56:59,XRP,-6.121,-0.4003,2.14331,HOLD
2025-06-02 15:56:59,SOL,-8.1753,-0.7721,152.24,SELL
2025-06-02 15:56:59,DOT,-8.3264,-0.4314,4.0165,HOLD
2025-06-02 15:56:59,LTC,-5.7625,-0.5793,87.83,SELL
2025-06-02 16:12:02,BTC,-2.109,0.1613,104016.4,HOLD
2025-06-02 16:12:02,ETH,-1.1805,0.2366,2509.86,HOLD
2025-06-02 16:12:02,DOT,-8.1826,0.1438,4.0228,HOLD
2025-06-02 16:27:06,BTC,-1.5919,0.5171,104565.9,HOLD
2025-06-02 16:27:06,ETH,-0.1033,1.0772,2537.22,HOLD
2025-06-02 16:27:06,ADA,-7.5107,0.9184,0.675828,HOLD
2025-06-02 16:27:06,BNB,-0.575,0.1428,654.48,HOLD
2025-06-02 16:27:06,XRP,-5.5153,0.6272,2.15714,HOLD
2025-06-02 16:27:06,SOL,-7.1559,0.9349,153.93,HOLD
2025-06-02 16:27:06,DOT,-7.4796,0.703,4.0536,HOLD
2025-06-02 16:27:06,LTC,-4.99,0.8262,88.55,HOLD
2025-06-02 16:42:10,ETH,-0.3879,-0.2846,2529.99,HOLD
2025-06-02 16:42:10,ADA,-7.9092,-0.3985,0.672916,HOLD
2025-06-02 16:42:10,BNB,-0.2287,0.3463,656.76,HOLD
2025-06-02 16:42:10,XRP,-5.6572,-0.1419,2.1539,HOLD
2025-06-02 16:42:10,DOT,-8.0023,-0.5227,4.0307,SELL
2025-06-02 16:42:10,LTC,-5.2261,-0.2361,88.33,HOLD
2025-06-02 16:57:13,BTC,-1.9581,-0.3372,104176.8,HOLD
2025-06-02 16:57:13,ADA,-8.0517,-0.1425,0.671875,HOLD
2025-06-02 16:57:13,BNB,-0.4839,-0.2552,655.08,HOLD
2025-06-02 16:57:13,XRP,-5.8569,-0.1997,2.14934,HOLD
2025-06-02 16:57:13,SOL,-7.7289,-0.5308,152.98,SELL
2025-06-02 16:57:13,DOT,-8.3401,-0.3378,4.0159,HOLD
2025-06-02 16:57:13,LTC,-5.4514,-0.2253,88.12,HOLD
2025-06-02 17:12:17,BTC,-2.0959,-0.1378,104030.4,HOLD
2025-06-02 17:12:17,ETH,-0.4655,-0.163,2528.02,HOLD
2025-06-02 17:12:17,ADA,-8.3303,-0.2786,0.669839,HOLD
2025-06-02 17:12:17,BNB,-0.7224,-0.2385,653.51,HOLD
2025-06-02 17:12:17,XRP,-5.9651,-0.1082,2.14687,HOLD
2025-06-02 17:12:17,SOL,-8.1753,-0.4464,152.24,HOLD
2025-06-02 17:12:17,LTC,-5.6338,-0.1824,87.95,HOLD
2025-06-02 17:27:21,BTC,-1.698,0.3979,104453.2,HOLD
2025-06-02 17:27:21,ETH,0.2412,0.7067,2545.97,HOLD
2025-06-02 17:27:21,ADA,-7.5715,0.7588,0.675384,HOLD
2025-06-02 17:27:21,BNB,-0.1026,0.6198,657.59,HOLD
2025-06-02 17:27:21,XRP,-5.3501,0.615,2.16091,HOLD
2025-06-02 17:27:21,SOL,-7.4756,0.6997,153.4,HOLD
2025-06-02 17:27:21,DOT,-7.7603,0.5227,4.0413,HOLD
2025-06-02 17:27:21,LTC,-4.872,0.7618,88.66,HOLD
2025-06-02 17:42:24,ETH,0.0755,-0.1657,2541.76,HOLD
2025-06-02 17:42:24,ADA,-7.8584,-0.2869,0.673287,HOLD
2025-06-02 17:42:24,BNB,-0.3608,-0.2582,655.89,HOLD
2025-06-02 17:42:24,SOL,-7.6264,-0.1508,153.15,HOLD
2025-06-02 17:42:24,LTC,-5.0329,-0.1609,88.51,HOLD
2025-06-02 17:57:28,BNB,-0.2135,0.1473,656.86,HOLD
2025-06-02 17:57:28,DOT,-7.9589,-0.105,4.0326,HOLD
2025-06-02 18:12:31,ADA,-7.9006,-0.1074,0.672979,HOLD
2025-06-02 18:12:31,XRP,-5.5249,-0.1069,2.15692,HOLD
2025-06-02 18:12:31,SOL,-7.8616,-0.193,152.76,HOLD
2025-06-02 18:12:31,LTC,-5.3548,-0.3219,88.21,HOLD
2025-06-02 18:27:34,BTC,-2.0139,-0.2414,104117.5,HOLD
2025-06-02 18:27:34,ETH,-0.3092,-0.3646,2531.99,HOLD
2025-06-02 18:27:34,ADA,-8.2941,-0.3935,0.670104,HOLD
2025-06-02 18:27:34,XRP,-5.7667,-0.2418,2.1514,HOLD
2025-06-02 18:27:34,SOL,-8.1511,-0.2895,152.28,HOLD
2025-06-02 18:27:34,DOT,-8.0821,-0.1574,4.0272,HOLD
2025-06-02 18:42:38,ETH,0.031,0.3402,2540.63,HOLD
2025-06-02 18:42:38,ADA,-8.055,0.2391,0.671851,HOLD
2025-06-02 18:42:38,XRP,-5.5525,0.2142,2.15629,HOLD
2025-06-02 18:42:38,SOL,-7.9581,0.193,152.6,HOLD
2025-06-02 18:42:38,DOT,-8.2488,-0.1667,4.0199,HOLD
2025-06-02 18:42:38,LTC,-5.5909,-0.161,87.99,HOLD
2025-06-02 18:57:42,BTC,-1.78,0.1402,104366.0,HOLD
2025-06-02 18:57:42,ETH,0.518,0.487,2553.0,HOLD
2025-06-02 18:57:42,ADA,-7.7165,0.3385,0.674324,HOLD
2025-06-02 18:57:42,XRP,-5.178,0.3745,2.16484,HOLD
2025-06-02 18:57:42,SOL,-7.56,0.3981,153.26,HOLD
2025-06-02 18:57:42,DOT,-7.7854,0.4634,4.0402,HOLD
2025-06-02 19:12:45,ETH,0.1656,-0.3524,2544.05,HOLD
2025-06-02 19:12:45,BNB,-0.0129,0.193,658.18,HOLD
2025-06-02 19:12:45,XRP,-4.8184,0.3596,2.17305,HOLD
2025-06-02 19:12:45,SOL,-7.7229,-0.1629,152.99,HOLD
2025-06-02 19:27:49,ETH,0.3727,0.2071,2549.31,HOLD
2025-06-02 19:27:49,ADA,-7.634,0.127,0.674927,HOLD
2025-06-02 19:27:49,BNB,0.1952,0.2081,659.55,HOLD
2025-06-02 19:27:49,SOL,-7.4092,0.3137,153.51,HOLD
2025-06-02 19:27:49,DOT,-7.6302,0.1826,4.047,HOLD
2025-06-02 19:27:49,LTC,-5.2583,0.2146,88.3,HOLD
2025-06-02 19:42:53,BTC,-1.867,-0.1382,104273.6,HOLD
2025-06-02 19:42:53,ETH,0.1333,-0.2394,2543.23,HOLD
2025-06-02 19:42:53,ADA,-8.1443,-0.5103,0.671198,SELL
2025-06-02 19:42:53,XRP,-5.1184,-0.3167,2.1662,HOLD
2025-06-02 19:42:53,SOL,-7.6867,-0.2775,153.05,HOLD
2025-06-02 19:42:53,DOT,-8.0913,-0.4611,4.0268,HOLD
2025-06-02 19:42:53,LTC,-5.5587,-0.3004,88.02,HOLD
2025-06-02 19:57:56,BTC,-1.7289,0.1381,104420.3,HOLD
2025-06-02 19:57:56,ETH,0.3834,0.2501,2549.58,HOLD
2025-06-02 19:57:56,ADA,-7.7535,0.3908,0.674054,HOLD
2025-06-02 19:57:56,BNB,0.4048,0.1291,660.93,HOLD
2025-06-02 19:57:56,XRP,-4.9866,0.1318,2.16921,HOLD
2025-06-02 19:57:56,SOL,-7.2343,0.4524,153.8,HOLD
2025-06-02 19:57:56,DOT,-7.7101,0.3812,4.0435,HOLD
2025-06-02 19:57:56,LTC,-5.0222,0.5365,88.52,HOLD
2025-06-02 20:13:00,ETH,0.2818,-0.1016,2547.0,HOLD
2025-06-02 20:13:00,BNB,0.2818,-0.123,660.12,HOLD
2025-06-02 20:13:00,LTC,-5.1295,-0.1073,88.42,HOLD
2025-06-02 20:28:04,BTC,-1.4377,0.2911,104729.7,HOLD
2025-06-02 20:28:04,ETH,0.8409,0.5591,2561.2,BUY
2025-06-02 20:28:04,ADA,-6.9974,0.7939,0.679579,HOLD
2025-06-02 20:28:04,XRP,-4.6388,0.4166,2.17715,HOLD
2025-06-02 20:28:04,SOL,-6.5829,0.7178,154.88,HOLD
2025-06-02 20:28:04,DOT,-7.3335,0.2876,4.06,HOLD
2025-06-02 20:28:04,LTC,-4.4643,0.6652,89.04,HOLD
2025-06-02 20:43:07,BTC,-1.7564,-0.3187,104391.1,HOLD
2025-06-02 20:43:07,ETH,0.2818,-0.5591,2547.0,HOLD
2025-06-02 20:43:07,ADA,-7.3781,-0.3807,0.676797,HOLD
2025-06-02 20:43:07,XRP,-4.9077,-0.2689,2.17101,HOLD
2025-06-02 20:43:07,SOL,-7.0112,-0.4283,154.17,HOLD
2025-06-02 20:43:07,DOT,-7.4476,-0.1141,4.055,HOLD
2025-06-02 20:58:11,ETH,0.0948,-0.187,2542.25,HOLD
2025-06-02 20:58:11,ADA,-7.6784,-0.3003,0.674603,HOLD
2025-06-02 20:58:11,XRP,-5.0698,-0.1621,2.16731,HOLD
2025-06-02 20:58:11,SOL,-7.5781,-0.5669,153.23,SELL
2025-06-02 20:58:11,DOT,-7.911,-0.4634,4.0347,HOLD
2025-06-02 20:58:11,LTC,-4.8827,-0.3862,88.65,HOLD
2025-06-02 21:13:14,ETH,-0.1115,-0.2063,2537.01,HOLD
2025-06-02 21:13:14,BNB,0.4139,0.1504,660.99,HOLD
2025-06-02 21:13:14,SOL,-8.1391,-0.561,152.3,SELL
2025-06-02 21:13:14,DOT,-7.685,0.226,4.0446,HOLD
2025-06-02 21:13:14,LTC,-5.0115,-0.1288,88.53,HOLD
2025-06-02 21:28:18,BTC,-1.6626,0.1173,104490.8,HOLD
2025-06-02 21:28:18,BNB,0.2635,-0.1504,660.0,HOLD
2025-06-02 21:28:18,SOL,-8.0305,0.1086,152.48,HOLD
2025-06-02 21:43:22,BTC,-1.9635,-0.3009,104171.1,HOLD
2025-06-02 21:43:22,ETH,-0.4269,-0.3579,2529.0,HOLD
2025-06-02 21:43:22,ADA,-8.2464,-0.5332,0.670452,SELL
2025-06-02 21:43:22,BNB,0.0721,-0.1914,658.74,HOLD
2025-06-02 21:43:22,XRP,-5.3563,-0.3136,2.16077,HOLD
2025-06-02 21:43:22,SOL,-8.3381,-0.3076,151.97,HOLD
2025-06-02 21:43:22,DOT,-8.3674,-0.5865,4.0147,SELL
2025-06-02 21:43:22,LTC,-5.3656,-0.44,88.2,HOLD
2025-06-02 21:58:25,BTC,-1.6884,0.2751,104463.4,HOLD
2025-06-02 21:58:25,ETH,-0.2616,0.1653,2533.2,HOLD
2025-06-02 21:58:25,ADA,-7.9389,0.3075,0.672699,HOLD
2025-06-02 21:58:25,BNB,0.3197,0.2476,660.37,HOLD
2025-06-02 21:58:25,XRP,-5.1285,0.2278,2.16597,HOLD
2025-06-02 21:58:25,SOL,-7.8556,0.4825,152.77,HOLD
2025-06-02 21:58:25,DOT,-8.0228,0.3446,4.0298,HOLD
2025-06-02 21:58:25,LTC,-4.8827,0.4829,88.65,HOLD
2025-06-02 22:13:28,BTC,-1.2465,0.4419,104932.9,HOLD
2025-06-02 22:13:28,ETH,0.2251,0.4867,2545.56,HOLD
2025-06-02 22:13:28,ADA,-6.8303,1.1086,0.6808,HOLD
2025-06-02 22:13:28,BNB,0.5491,0.2294,661.88,HOLD
2025-06-02 22:13:28,XRP,-4.5941,0.5344,2.17817,HOLD
2025-06-02 22:13:28,SOL,-6.8966,0.959,154.36,HOLD
2025-06-02 22:13:28,DOT,-7.1532,0.8696,4.0679,HOLD
2025-06-02 22:13:28,LTC,-4.2819,0.6008,89.21,HOLD
2025-06-02 22:43:31,ETH,0.0837,-0.1414,2541.97,HOLD
2025-06-02 22:43:31,DOT,-6.9272,0.226,4.0778,HOLD
2025-06-02 22:43:31,LTC,-4.5608,-0.2789,88.95,HOLD
2025-06-02 23:13:34,BTC,-1.1139,0.211,105073.8,HOLD
2025-06-02 23:13:34,ETH,0.2838,0.2001,2547.05,HOLD
2025-06-02 23:13:34,ADA,-6.3676,0.4186,0.684181,HOLD
2025-06-02 23:13:34,BNB,0.6737,0.2233,662.7,HOLD
2025-06-02 23:13:34,XRP,-4.3116,0.1984,2.18462,HOLD
2025-06-02 23:13:34,SOL,-6.4623,0.4524,155.08,HOLD
2025-06-02 23:13:34,DOT,-6.1375,0.7897,4.1124,HOLD
2025-06-02 23:43:37,BTC,-1.3552,-0.2413,104817.4,HOLD
2025-06-02 23:43:37,ETH,0.4255,0.1417,2550.65,HOLD
2025-06-02 23:43:37,ADA,-6.6239,-0.2563,0.682308,HOLD
2025-06-02 23:43:37,XRP,-4.5118,-0.2002,2.18005,HOLD
2025-06-02 23:43:37,SOL,-6.589,-0.1267,154.87,HOLD
2025-06-02 23:43:37,DOT,-6.4251,-0.2876,4.0998,HOLD
2025-06-02 23:43:37,LTC,-4.6359,-0.1394,88.88,HOLD
